text,category
En mi pueblo han pintado varios bancos de los colores de varias banderas LGTBI. No llega ni a 1-2 días y ya hay un imbecil que los ha pintarrajeado poniendo ‘viva vox’. Cuánto cerdo suelto.,Non-anti-LGBT+ content
Decir que una mujer trans es un hombre es transfobia disfrazalo como quieras,Non-anti-LGBT+ content
 qué vergüenza da que hasta los productos de pago que metes en casa corrompan a los niños de casa con cosas que ni les va ni les viene. #caraduras #LGTBI,Non-anti-LGBT+ content
"Lo que llaman""mujer trans"" no  un hombre que quiere ser MUJER,que nació con un PENE Y 2 TESTÍCULOS. La MUJER tiene vagina y ovarios de nacimiento. Solo hay HOMBRES Y MUJERES.Lo demás es pura basura de la especie subhumana degenerativa salida de las cloacas.",Transphobia
 No te dejes enredar por nunca han defendido al colectivo #LGTBI ! #Orgullo2021,Non-anti-LGBT+ content
"Es que eses (jjjjj) usuaries con bandera rosa-celeste y con avatar de monas chinas, son bots pro trans y no hay que hacerles caso, bloquéalo tú y no dejes de comentarnos lo que quieras, hermana. Aquí de hemisferio a hemisferio, todo es casa feminista.",Transphobia
"se intenta culpabilizar a las personas trans de ello o, al menos, se aprovecha para meter cuñas tránsfobas que no vienen al caso. Señoras cis, las personas trans también somos víctimas de este patriarcado, así que en lugar de odiarnos, luchemos juntas de una vez para destruirlo!",Non-anti-LGBT+ content
"Están cada día + wnes, qué importancia puede tener que falten gay? . Lo preocupante es que hay comunistas en todas partes, eso es grave.",Homophobia
Y que derechos no tiene el colectivo trans?,Transphobia
"ESTO SALE A QUE estaba viendo un hilo y decía bueno las radfem excluyen a las trans pero no es transfobia porque Y YO ASI ?!;#?#/@/""",Transphobia
"A ver boba hijueputa, gracias a lo que usted llama “la peor clase”, usted tiene alimento en su puta casa boba marica, y no son la peor clase! SON LOS MÁS HONRADOS QUE SIN IMPORTAR DONDE ESTUDIARON O NO SON MÁS VALIOSOS QUE USTED BOBA MARICA.",Homophobia
"Dos cosas, bastante importantes. Por qué no aparecen las caras de los asesinos de Samuel? Por qué no se habla del chico senegalés que intentó ayudar? (que no lo llamo por su nombre xk NO APARECE) 😡😡 #JusticiaPorSamuel #justiciaparasamuel #Justicia #LGTBI #BlackLivesMatter",Non-anti-LGBT+ content
 Las personas LGBTI hasta hace 2 años no podían ni casarse. Hoy no puede adoptar. Son más vulnerables a violencia de todo tipo. En qué mundo piensa que par luces so daeles más derechos que a usted?,Non-anti-LGBT+ content
Unx debería tener un limite al dia de gay panics porque mucha adrenalina tan ijueputa,Homophobia
" Y cuál es la agenda LGTBI que tú llevas a los espacios políticos que habitas. Hoy tu sororidad se vio reflejada en la violencia con que increparon la manifestación feminista que se realizó en la 22 con 5ta, en rechazo a la exclusión y a la cooptacion institución q tuvo la marcha",Non-anti-LGBT+ content
no entiendo porque los trans romantizan tanto querer tener períodos menstruales cuándo esta mierda no irónicamente me hace querer s wordearme cada 28 días de lo mal que me siento,Transphobia
"No vereis a ningun medio mencionar que hubo una mujer participando y siendo complice de la meurte de #Samuel . Escuchareis responsables, autores y demas, pero nunca mencionarar a la muejr, basicamete porque queda feo para el chiringuito. #SamuelLuiz #LGTBI",Non-anti-LGBT+ content
"Si el sistema patriarcal discrimina a la mujer por el hecho de serlo, en base obviamente a todos los convencionalismos, y a su vez acusáis a las mujeres trans de reproducir estereotipos de género ¿no sufren pues las mismas violencias que vosotras? (De facto sufren más)",Non-anti-LGBT+ content
El HIGA Junín incorporó a dos trabajadoras mediante el cupo trans  vía,Non-anti-LGBT+ content
" Recurro al punto si gustas: es importante la representación que conlleva una lesbiana en un puesto de poder, debido a la violencia sistemática contra la comunidad LGBT. Si las mujeres ya la tienen difícil, las mujeres lesbiana aún más, por eso es importante que una mujer-",Non-anti-LGBT+ content
" Esa guerrillera de porquería, debe largarse de Colombia y jamás volver. Payasa! Respete a los colombianos que nos vimos afectados por sus ""Cortes de Ruta"". A ver imbécil, estábamos secuestrados y presos del pánico. Que se larga a su Chile LGBT con sus ideas socialistas",Non-anti-LGBT+ content
Refutar qué putas si con o sin la línea se ve que el de Nacional está adelantado. . Patético usted bobo marica.,Homophobia
"Abria que ver esos proyectos. La mitad son para cambiarle el nombre a una calle y la otra para ""que la cámara de diputados reconozca a un trans, travesti, gay, lesbiana, etc"". Grandes proyectos. . Crear el día nacional del mate también cuenta como proyecto.",Transphobia
🥺❤️😭 la más maricona,Homophobia
 ¡Jajajajaj! #Progres descubren que el #Pan es #conservador y en contra de las personas #LGTB,Non-anti-LGBT+ content
" Es pinkwashing porque son los derechos LGBT lo que instrumentalizan los partidos. No instrumentalizan DDHH en gral.No dicen nada de derechos reproductivos de las mujeres, de violencia contra las mujeres, derechos de pueblos indígenas,  racismo, discapacidad, ddhh y ambiente,etc.",Non-anti-LGBT+ content
 Tienen que hacer un trabajo de sensibilización LGTBI brutal en el PSOE. Y eso empieza por echar de sus puestos a quienes niegan la violencia antiLGTBI.,Non-anti-LGBT+ content
"Los programas carcas de la mañana en TV criminalizando las protestas , el tema principal que es la violencia y ataque homicida LGTBI fóbico pasa de largo , que mal vamos ! #contranazismariconazos #JusticiaPorSamuel",Non-anti-LGBT+ content
"Después de luchar tanto tiempo para ser incluidas en estos espacios que se nos han negado solo por ser mujeres Trans, ahora en dos ligas registradas a seguir cuidando estos espacios,dando visibilidad e información garantizando nuestro Derecho al Deporte. 🇲🇽#porqueexistimos🏳️‍⚧️🇲🇽🌍",Non-anti-LGBT+ content
👉 Acompáñame este 2 de julio en el vivo de la presentación del Código de Familia.#bajacalifornia #evangelinamoreno #codigodefamilia #familia #inclusion #lgtb,Non-anti-LGBT+ content
Malo es paisa el triple hijueputas este respete pedazo de marica los santandereanos no vivimos de los complejos de los regionalismos.,Homophobia
"Cadiz siempre ha estado muy ligado al movimiento #Lgtbi Con su zona de aparcamiento amarilla, azul, naranja y verde.",Non-anti-LGBT+ content
"También vas a los perfiles de mujeres trans a señalar el brutal ataque que están ejerciendo sobre nosotras? Donde nos llaman absolutamente de todo, nos amenazan de muerte...? Ellas sí se pueden cachondear de las mujeres pero OJO no te metas con una persona trans porque pobretas.",Transphobia
"Por eso el Estado no debería de darles una identificación como que son mujeres o hombres netamente, tendría que ser por ejemplo en un apartado decir que son trans, no hay que confundirse.",Transphobia
" Nadie dijo que eran socialistas imbécil. Son de derecha y limitan y persiguen a la comunidad lgbt violando los ddhh. Imponen sus creencias a la fuerza. Tenés claramente una doble vara para medir la libertad, no se si es mala leche o ignorancia.",Non-anti-LGBT+ content
" Cuando quieres agitar algo, siempre lo haces con colectivos FÁCILES de manejar. LGTBI, Presuntos violencia de Género, Minorías de color, siempre el mismo color. Ésto es para conseguir VOTOS. Sólo VOTOS. Y sólo perjudica una SOCIEDAD SANA.",Non-anti-LGBT+ content
No veo en los vídeos de la marcha LGTB al man que se está haciendo el marica con la plata que me debe 🤔.,Non-anti-LGBT+ content
Q si me gustan las trans si son bellas asi claroooo...?,Transphobia
"Bajá wacho bajá, dímelo en llamada y me planteo tus lloros de puto gay de mierda homosexual puta zorra anormal imbécil",Homophobia
" Es precisamente lo que denuncio. Por eso hay quien no quiere oír ni hablar de violencia contra las mujeres ni de violencia contra las personas LGTB, porque obligaría a reconocer un problema estructural que no se quiere tocar.",Non-anti-LGBT+ content
"Volvamos a los trans. Nacieron con pene y se le impone el género masculino pero no se identifican con esa imposición. . LES DIRÍA: OBVIO, NADIE DEBEN IMPONERTE CÓMO VIVIR!. Hasta ahí estamos bien. La contradicción surge cuando se identifican c el género q se impone a las mujeres!",Transphobia
"No es homofobico. Es honesto. . La mayoría de la humanidad piensa igual. Te lo digo como mujer transgénero, los gays son problemáticos y la agenda LGBTQ es demoníaca, busca la destrucción del núcleo familiar.",Transphobia
si vos eras mujer antes podías hacer chistes sobre mujeres pero ahora no y un trans puede hacer chistes sobre trans pero no sobre negros???? NO ENTIWNOD como me reire si no es de los demás😭😭😭😭 yo quiero decir todas putas xq no me dejas!!!!,Transphobia
"Falso. Hablar de identidad de género NO es legitimar el género como sistema de opresión a las mujeres. Identidad de género es la percepción subjetiva que un individuo tiene sobre sí mismo en cuanto a su propio género, que podría o no coincidir con su sexo biológico.",Non-anti-LGBT+ content
"Acabamos una semana de alto voltaje político. El Momento Indultos (fin a la geometría variable + empresarios + obispos) acaba con la foto del #mwc del Rey, Sánchez y Aragonès. Y la que entra también será muy intensa: M: Ley Trans - #LGTBI.X: Sánchez comparece en el Congreso.",Non-anti-LGBT+ content
La menstruación no solamente implica ser mujer.No todas las personas menstruantes son mujeres y no todas las mujeres tienen un periodo.#cuttiecup #RompeLaRegla #bleadingwhiletrans #trans #LGTB #pridemonth #pride  #period #inspiration #Orgullo2021  #DíaDelOrgullo ❤️🧡💛💚💙💜,Non-anti-LGBT+ content
"Me voy de vacaciones a PUNTA UMBRÍA y no se que coño hacer sin amigos allí,si eres de allí manifiestate por este tweet &lt;3#PuntaUmbría #Huelva #Summertime #LGTBI #PrideMonth2021",Non-anti-LGBT+ content
 No lo dijo con esas palabras exactas pero la idea que defiende es exactamente la del titular....como si fuera lo mismo que personas lgtb estén promoviendo leyes para tener los mismos derechos que los cisheteros con el absoluto rechazo y violencia que han tenido que pasar.,Non-anti-LGBT+ content
"Se me pone la polla como cuando veo a una lesbiana en la parada del autobús. Este golazo de Sergi Cepa nos dio la Copa feria en el año 2007 contra los hijos de la gran puta del celta (y eso que aún no tenían a Mingueza). Minuto 90+8,.  📌 Antananarivo. 🏟️ Estadio La vagina peluda",Homophobia
"A ver, no lo tergiverseis, decir que una paliza al grito de maricón es homófoba es exagerar, le podrían haber matado por muchas otras razones y culpar a partidos que dan voz"" a quiénes quieren recortar visibilidad y legitimidad al lgtb es injusto😫Sois una panda de submormales""",Non-anti-LGBT+ content
"No entiendo que sea trans pero también transfobica, o sea, cómo??.  :(",Transphobia
"Me parece indignante que llegue el día del #OrgulloLGTBI y mi canción titulada I LIKE BOYS"" siga cogiendo polvo en mi ordenador en lugar de haber amenizado los oídos de las 4 personas que la habrían podido escuchar este mes 💔""",Non-anti-LGBT+ content
" Y esa es de las FFCCSE, sanitarios y profesores en función pública.Aparte, sin ser funcionarios del estado, está la mujer en denuncia de violencia de género (vale con su relato si no es incongruente para condenarte, sin pruebas) y ahora los LGTBI frente a los caseros.... xD",Non-anti-LGBT+ content
"Marica, jamás había tenido tanta hambre como hoy!",Homophobia
mira como se rie... quie  rie rabia... jajaja ay la mariquita fea que quiere ser trans y no puede jajajajajajajaja,Transphobia
"primero fueron a por los menas provocando una semana de ataques racistas, luego a por las mujeres con la violencia de género que durante varios días era un continuo de notificaciones de asesinatos, ahora por el colectivo lgtb... si no lo queréis llamar neofascismo decidme qué es",Non-anti-LGBT+ content
"dejen tranquila a Goic maricones, insultar mujeres es lo más maricón que pueden hacer",Homophobia
"Tia naty.! Asi como va ud va ser la lider del clan trans, esta muy bonito su baile pre coital, anda rogando penetracion muy subliminal,",Transphobia
"La terf que no se entera que la disforia no es igual en todas las personas trans. Hay personas trans que no tienen disforia por los genitales, la mayoría de les trans no se operan. Y yo si, pero eso no quiere decir que mi pene me paresca feo, es lindo, pero no lo quiero en mi",Non-anti-LGBT+ content
"Tranquilo, dile que te haga bastante comida, luego la pones a que te haga un oral (lo detesta, es un transexual y tu olor a cebo le desagrada), cuando termine, vete a la sala, te echas en el sillón y te dedicas a ver fotos de todos, en todas las redes. Anda pues, vaya con Dios",Transphobia
#Video Realizan primer cambio de identidad de una persona transgénero en Atlapexco,Non-anti-LGBT+ content
Usted me está diciendo que va a negar el hecho de que a un adolescente gay le amputaron el brazo vecinos por ser gay tan solo porque vos no has vivido una experiencia semejante?,Homophobia
Qe poquito os qeda mierdas  estp de jugar con el dinero y el tiempo de la gente no os va a salir gratis hijos de la gran puta voy a acabar con vosotros uno a uno cerdos de mierda me cago en vuestros muertos maricones que no tenéis huevos a dar la cara malnacidos,Homophobia
"Para tu información tengo 3 amigas que se perciben hombres y yo las trato como mujeres, no se quejan. Hasta hacemos bromas al respecto. Así que no vengas a decirme que voy de villana atacando a la pobre"" gente trans""",Transphobia
"La discriminacion no es solo q te insulten o te peguen una paliza, q estes en una discoteca y dos pibas se lien y haya un corro de tios alrededor gritando como MONOS tb lo es, la sexualizacion q sufrimos las mujeres x desgracia tb se traslada al plano LGBT ☠️☠️☠️",Non-anti-LGBT+ content
"Hace unas semanas un hombre mató a otro de varios disparos en Murcia al grito de 'moro'.Hace tan solo unos días llegamos a la cifra de 1100 mujeres asesinadas por la violencia machista.Ahora nos toca al Colectivo LGTBI.El agresor siempre es el mismo, pero la lucha es de todxs",Non-anti-LGBT+ content
 Mariquita de derechas que vota el populismo barato de una macarra Ayuso que pacta con vox y se abre a modificar las leyes lgtbi y así invisibilizar. Otra marica tonta con autoodio. 🇪🇺❤️🏳️‍🌈,Non-anti-LGBT+ content
" Lo último que acabas de decir que los derechos están garantizados es una falacia, mira cuantas mujeres son asesinaras por la violencia de género que es una abominación, mira la tasa de suicidio de adolescentes y mayores en la población LGTB, mira los delitos de odio",Non-anti-LGBT+ content
- Los jovenes #LGTBI tienen 4 veces más probabilidades de suicidarse (ONU)- 50 jóvenes #LGTBI se suicidan por año en España (Observatorio Español contra la lgtbifobia)- El paro de personas #trans es de 80% (),Non-anti-LGBT+ content
Espero todos puedan sentirse así de bien en algún momento. ¡Gracias España 🇪🇸! (Ver hilo)#OrgulloLGTBI #Pride2021,Non-anti-LGBT+ content
"Vuestro odio a Carl Mellow, persona racializada (gay), con un cuerpo disidente (culo gigante) y neurodivergente (pelo verde, puta loca de mierda) solo muestra que estamos en un país arcaico y retrógrado",Homophobia
me iba a decir puta lesbiana es lesbofobo,Homophobia
Ofrezco. Ofrezco sexo a cambio de una ps5 q venga con el cyberpunk 2077. No importa si sos hombre o trans o lo q sea lo necesito ya,Transphobia
"Feliz mes a todos, todas y todes mis hermosos ❤❤ #Orgullo2021 #Orgullo #OrgulloLGTBI que bonito saber que cada vez mas gente los apoya, a pesar de que estuve en un colegio cristiano y me querían hacer creer que se gay era malo, nunca les hice caso ☺",Non-anti-LGBT+ content
" Este si, qué es sinvergüenza, soñar no cuesta, miserable ni la Comunidad LGTB, votaría por ti, porque son personas decentes y esto de adherirte a la delincuente te va a pasar la factura imbecil.",Non-anti-LGBT+ content
"📣Hoy, día de los #DerechosHumanos, lanzamos un nuevo curso:. Persecución por orientación sexual e identidad de género: mecanismos de protección internacional a personas LGTBI"". 🗓️ 25/01 al 14/02/2021. 💻 Online. ⏳ Matrícula hasta el 12/01/2021. Info en""",Non-anti-LGBT+ content
" Mi consejo es disfrutar el momento y practicar el Carpe Díem;a fin de cuentas,los que mandan ya han manifestado que las calles de este país van a ser más inseguras a razón de 250.000 anuales.Si sirve de consuelo a los LGTB,la subida de violencia la vamos a sufrir todos por igual",Non-anti-LGBT+ content
"Callese viejo marica, ud no se la ponga si le da la gana, jijueputa; no gana nada diciendo eso, pa que se puso la del polio? varicela? sarampion? fiebre amarilla? influenza? todas esas tambien mutan.",Homophobia
comienza su camino a buscar a la mujer trans más bella de este país... me encantaría que la ganadora sea enviada a  ya que se ve de alto calibre el certamen... éxitos,Non-anti-LGBT+ content
"Ya que esta tan de moda el tema identitario, en el que en una película para hacer de trans, tiene que hacer el papel un trans, para un gay tiene que ser gay, para una mujer tiene que ser una de ellas. Pues yo pido que toda esta patulea deje de meterse en la vida de los hombres.",Homophobia
"Se reconocen las aportaciones de las feministas que han sido referentes, pero que duro escucharles decir que dejemos descansar el género porque nos están borrando, las mujeres trans no nos borran, caben en los feminismos y son oprimidas por el sistema sexo-género.",Non-anti-LGBT+ content
Flipando también con la paliza de Terrasa y su tratamiento informativo. Como no lo han matado parece que pelillos a la mar. Han desmentido que fuera por motivo de odio LGTB y arreando. Resulta una locura que si a Samuel no lo hubieran matado no habría sido noticia.,Non-anti-LGBT+ content
"""En una sociedad que nos educa para la vergüenza, el orgullo es una respuesta política"" Carlos Jauregui  (1957-1996) #Orgullo2021 #OrgulloLGTBI #Pride2021 #LoveIsLove #DondeEstaTehuel",Non-anti-LGBT+ content
"Maricona vea fea vea CANSADA, ô maricona vea fea, a bolsonaro vea, essa Jaí vea horrorosa, maricona vea frustrada fea cacarenta cu cagado, uó, bicha réa da língua presa, bicha réa frustrada vea mulhé sabe nem falá, toda guenza, burra, BURRA, bicha réa burra",Homophobia
Señoras del Hampa como inspiracion ojala una asociacion LGTB con una APP  que hagas click y si tienes 5 matones aparezcan 30 LGTBies para meterles la paliza,Non-anti-LGBT+ content
"Por no hablar del daño psicológico que causa meterles en la cabeza a niños y niñas que ni siquiera tienen madurez y conciencia suficiente un sentimiento subjetivo de ""identidad de género"" con cero evidencia científica, así como que pueda haber menores con tratamientos hormonales",Transphobia
"nosotros somos los malos. Además de eso Danilo apoya el acto de violencia en contra de la bandera LGBT+ porque nosotros somos irrespetuosos? Que tal si en vez de la bandera hubiese sido un joven? Entonces el se lo merecia por irrespeto? Mentalidad de aldea les digo,",Non-anti-LGBT+ content
"para las personas que creen que la violencia, abuso y represión hacia la comunidad lgbt no existe en Panamá, aquí les va una breve historia que le sucedió ayer a una amiga de mi madre sólo por tener una mascarilla con la rainbow flag",Non-anti-LGBT+ content
"#OrgulloLGTBI Ahora que el tema de los derechos LGBT+ está más latente sería conveniente tomar conciencia respecto a las terapias de conversión, abro hilo.",Non-anti-LGBT+ content
" 1- que den una paliza per se no implica q sea Homofobia si o si,2-. no solo no me incomoda sino q tengo amigos y mas trato y contacto con el LGTB del q seguramente tu tengas jamas,¿Derechos?  NO MIENTAS Esto NO ES una lucha real por derechos de NADA solo es una escusa POLITICA",Non-anti-LGBT+ content
"Especial agradecimiento a nuestrxs compañeros; Iñaki, Samuel, Nerea, Gean y Julen.#orgullolgtbi #pride🌈 #diadelorgullolgtbiq🏳️‍🌈 #derechos#diversidadsexual #orgullo",Non-anti-LGBT+ content
Queda claro. La agenda Trans no tiene nada que ver con la agenda Feminista.,Transphobia
"Los NB somos trans, porque no nos asignaron así al nacer",Non-anti-LGBT+ content
Llego a casa de la fiesta de inauguración de feliz pero agotado sentimentalmente. ¡Juntar #VIH y #Orgullo es conmoverme en demasiados frente!  Feliz #OrgulloLGTBI #Pride2021,Non-anti-LGBT+ content
